word,alias,category,kdt_id,seller_num,goods_num,team_name,mobile,qq,wechat,fx_cooperation_weixin,follower_num,fx_team_num,certification,is_recommend_supplier,is_quit_supplier,fxCountMax,fxCountMin,fxCountAvg,url,description
手机,1gdurdoxj,粮油米面,658317,12,1,生机盎然的粮铺,,123654809,linyuko,,6,12,True,False,False,14,14,14,https://www.youzan.com/v2/fenxiao/market/supplier/1gdurdoxj,生机盎然在吉林大安承包765亩土地种植碱地米，土壤中没有任何农药化肥除草剂留，生机盎然的目标是努力为大家种出放心粮。
手机,byd0k2cm,医疗健康,4743591,23,0,妙医圣手官方旗舰店,,648194502,myss6666,,5,23,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/byd0k2cm,自主生产销售
手机,154quu8mu,粮油米面,19326126,8,2,谷禾田五常有机稻花香,,759395510,guhetian666,,1,8,True,False,False,7,1,4,https://www.youzan.com/v2/fenxiao/market/supplier/154quu8mu,上海颦睿商贸有限公司，致力于为广大消费者寻找优质原产地的农产品。在寻找好食材的过程中，我们始终秉持初心。
手机,ircdq04b,生鲜果蔬,19304412,9,3,小林手,,173669917,173669917,,3,9,True,False,False,5,0,3,https://www.youzan.com/v2/fenxiao/market/supplier/ircdq04b,澳洲进口安格斯牛肉的深加工产品，市面唯一该门类供货商
手机,11wf2azhe,日用百货,19161665,4,3,永春佛手,,77902805,pan_wenhui,,1,4,True,False,False,2,0,0.666666666666667,https://www.youzan.com/v2/fenxiao/market/supplier/11wf2azhe,永春佛手，中国禅茶，文化茶品，健康养生
手机,ulu0gic1,亲子,16444317,157,3,小卡机器人官方微商城,,3170248459,csxiaoka,csxiaoka,29,156,True,False,False,14,1,8.33333333333333,https://www.youzan.com/v2/fenxiao/market/supplier/ulu0gic1,小卡机器人分销招募等你来一件代发，无需囤货，零售后。
手机,19d2bdl2r,日用百货,624334,311,4,进界有机生活,,3456229146,3456229146,,37,309,True,False,False,51,4,22.25,https://www.youzan.com/v2/fenxiao/market/supplier/19d2bdl2r,主营澳新地区有机天然健康品，涵盖美容个护和健康食品品类。中国区独家总经销，高利润，免费提供原创爆款文案和促销支持。
手机,ljx77thk,汽车养护,16444768,37,5,宜悦壳牌工程机械油安徽,,99812229,13855124013,,3,37,True,False,False,18,10,13.8,https://www.youzan.com/v2/fenxiao/market/supplier/ljx77thk,安徽宜悦工程机械零部件有限公司以下简称安徽宜悦成立于2014年3月，主营工程机械零部件及润滑油销售业务。
手机,ijxai0c1,生鲜果蔬,154468,207,7,钟橙有机庄园,,2966928779,17707970222,,117,207,True,False,False,114,5,53.1428571428571,https://www.youzan.com/v2/fenxiao/market/supplier/ijxai0c1,钟橙农业
手机,14cilso3q,综合食品,57735,14,7,鲜有机鲜有啖,,447633484,taochen_0918,,6,14,True,False,False,4,0,1.75,https://www.youzan.com/v2/fenxiao/market/supplier/14cilso3q,旭京商贸目前经营的产品有：佰思蜜蜜纽康蜂蜜系列，婓思花草茶系列，justpop爆米花，易极优自制酸奶，美乐家咖啡机等
手机,gw74ll54,美妆,120182,42,7,亚缇有机生活馆,,493149886,UT16888,,9,42,True,False,False,16,1,8.28571428571429,https://www.youzan.com/v2/fenxiao/market/supplier/gw74ll54,亚缇有机生活馆，提供最安全的最高端的产品给你。
手机,0ZrwvJOJdt,茶饮酒水,40076523,0,7,大越山龙有机龙井茶铺,,1020423186,cwd176,,0,0,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/0ZrwvJOJdt,一家专注于有机龙井茶14年的公司，只做纯真的有机龙井
手机,12jrzglk8,生鲜果蔬,19327536,35,12,佳多膳有机食品商城,,15936693280,15936693280,,13,35,True,False,False,28,0,6.83333333333333,https://www.youzan.com/v2/fenxiao/market/supplier/12jrzglk8,有机蔬菜
手机,1859idj3c,民俗文化,998928,146,13,手艺门造物馆,,3468923503,soyimans,,21,146,True,False,False,24,4,8.38461538461539,https://www.youzan.com/v2/fenxiao/market/supplier/1859idj3c,手艺门
手机,134h749y3,休闲零食,12290293,218,13,小草坝有机乌天麻旗舰店,,657857308,mabaobao6666,,37,218,True,False,False,152,15,116.846153846154,https://www.youzan.com/v2/fenxiao/market/supplier/134h749y3,“集品麻是全国唯一一家获得天麻“有机产品认证和“中国地理标志保护产品的天麻品牌
手机,78fhmnkk,生鲜果蔬,10636812,745,15,天海龙有机,,233187852,pgb13886983642,,629,745,True,False,False,624,0,249.933333333333,https://www.youzan.com/v2/fenxiao/market/supplier/78fhmnkk,天海龙有机专营有机农产品种植与销售，自有有机种植面积8000余亩农场，为顾客提供安全放心的有机农产品
手机,1hk3y4cyb,食品,16881,35,18,尚作有机,,595889569,alictang,,6,35,True,False,False,7,1,3.11111111111111,https://www.youzan.com/v2/fenxiao/market/supplier/1hk3y4cyb,我们种植符合自然农法的有机蔬菜，养殖天然生长的优质畜禽，坚守业内最严格的质量标准，成为城市中高端消费的餐桌管家。
手机,2bqg8lvm,亲子,926997,16,31,大同贝因美连锁机构,,282512917,MISSSOOR,,0,16,True,False,False,2,0,0.35,https://www.youzan.com/v2/fenxiao/market/supplier/2bqg8lvm,有批量拿货客户可通过电话联系
手机,7rbtf10v,亲子,19105453,6,32,爱婴斯坦亲子助手,,3210556928,aingstan,,0,6,True,False,False,1,1,1,https://www.youzan.com/v2/fenxiao/market/supplier/7rbtf10v,爱婴斯坦是针对03岁宝宝的新型家庭式早教APP，共有2000个课程，9种类别，每天5分钟，让宝宝智力和身体获得全面发展
手机,15eq9orkl,亲子,4752,1088,33,阿卡手工,,1523597192,realwaterworld,realwaterworld,164,1084,True,False,False,109,0,18.4,https://www.youzan.com/v2/fenxiao/market/supplier/15eq9orkl,阿卡手工是手工DIY品牌，我们为热爱生活的用户创造缤纷多彩的手工世界，享受慢生活，享受小美好。
手机,5mt5no0k,美妆,17739163,23,35,唯熙家手工坊,,55658,1690918877,,12,23,True,False,False,4,0,0.9,https://www.youzan.com/v2/fenxiao/market/supplier/5mt5no0k,唯熙家手工坊，合法注册商标，属正规注册公司。提供高优品质原料，遵循无添加无香精色素酒精等天然护肤品。
手机,umn30v5h,茶饮酒水,10024306,42,37,五溪山有机茶,,33291313,13916067639,,5,42,True,False,False,2,0,0.7,https://www.youzan.com/v2/fenxiao/market/supplier/umn30v5h,黄山原产地茶，15年有机种植。有黄山毛峰祁门红茶和太平猴魁。还原了生态种植，所以茶汤更好喝，更甘甜。每罐贴有机防伪标。
手机,cx6gsetj,男装,61256,385,100,cotton手作小时光,,525056789,dddddddd,,38,302,True,False,False,12,0,1.8,https://www.youzan.com/v2/fenxiao/market/supplier/cx6gsetj,1231
手机,zguscmtr,媒体服务,19106068,576,101,剁手好物,,3140848748,zhexiejiuhao,,81,575,True,False,False,81,1,11.5,https://www.youzan.com/v2/fenxiao/market/supplier/zguscmtr,剁手好物商城供应商
手机,slv4a2qj,蛋糕烘焙,953630,651,126,我是糕手,,2948871840,wx2948871840,,51,645,True,False,False,1,0,0.2,https://www.youzan.com/v2/fenxiao/market/supplier/slv4a2qj,我是糕手好玩的定制蛋糕
手机,ce6ri2bk,数码家电,2565499,1986,148,天机购,,404743899,gytf168,,313,1986,True,False,False,12,0,1.6,https://www.youzan.com/v2/fenxiao/market/supplier/ce6ri2bk,天机购属于全球领先智能硬件平台，所有产品均由天机网测试通过才可上架，产品种类多，新，迭代升级快。完善的销售指导和售后服务
手机,1f7lg6ljv,数码家电,13800458,15,0,扬彬手机店,,,,,16,15,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/1f7lg6ljv,
手机,54d278y4,数码家电,690683,0,0,泽丰手机连锁,,2959162686,zf100068,,6,0,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/54d278y4,
手机,1b6as8bmx,数码家电,13672440,49,0,8848钛金手机170215,,52197412,13384993110,,17,49,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/1b6as8bmx,8848钛金手机陕西总部
手机,1e7xdeovz,数码家电,409307,10909,0,掌中淘手机连锁,,3040391135,zztkf01,,1208,10893,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/1e7xdeovz,目前公司已有自营通讯数码卖场近40家渠道商家100多家。公司是重庆永辉超市沃尔玛海尔集团等企业的长期战略合作伙伴
手机,t9m1sw03,其他,13273692,0,0,手机流量包180405,,240419888,feixiang4321234,,8,0,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/t9m1sw03,
手机,5j2elzot,其他,11794896,13,0,手机流量加油站,,1132167481,手机流量加油站,,7,7,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/5j2elzot,北京联通合作代理商
手机,16xhmyb6f,数码家电,2337404,0,0,兴化移动手机商城,,,,,2,0,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/16xhmyb6f,
手机,24l8cam5,生鲜果蔬,12148655,0,0,每日美鲜手机商城,,2369081373,15921728501,,3,0,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/24l8cam5,人品货源品质硬气
手机,o0ojultt,医疗健康,909191,7,0,妙林仪器手机商城,,1171307075,18603839099,,5,5,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/o0ojultt,
手机,7fp7y1iy,数码家电,707013,192,0,希福手机纳米膜防水180404,,,,,5,192,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/7fp7y1iy,
手机,2i556ohr,数码家电,2857634,404,0,阿飞智能手机网170522,,70494997,70494997,,12,404,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/2i556ohr,
手机,10uun0wqf,美妆,7670996,24,4,ROSAFIVE萝萨芙手机官网,,2644098087,2644098087,,5,24,True,False,False,4,0,1.75,https://www.youzan.com/v2/fenxiao/market/supplier/10uun0wqf,我们苏州花之源生物科技有限公司自行种植采摘提炼生产玫瑰纯露精油，并以此为基础研发的，具有独特护肤理念的产品。
手机,litmqj2p,数码家电,14511666,68,7,郑州联通手机营业厅,,307257269,wxid_784325405，liby90,,18,68,True,False,False,30,2,9.85714285714286,https://www.youzan.com/v2/fenxiao/market/supplier/litmqj2p,郑州联通官方微商城，官方品质安全可靠，一手货源，让利多多
手机,13u4jll92,海外购,18580526,5,18,Dewaren手机商城,,1994853103,dewarenk,,2,5,True,False,False,2,0,0.277777777777778,https://www.youzan.com/v2/fenxiao/market/supplier/13u4jll92,Dewaren是一家来自德国的大型综合电商，sku涵盖德国所有知名品牌及商品，所有商品均从德国直邮发货.
手机,7SJxNoLBUP,数码家电,40044654,25,33,嘿手机,,2023678293,waynoble1314,ke8472,6,25,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/7SJxNoLBUP,"自有工厂一手货源,保证全网最低价,欢迎线上及线下渠道商合作"
手机,llzb5k1p,休闲零食,47999,381900,37,良品铺子手机商城,,无,lppzfxg,lppzfxg,46178,338172,True,True,False,865,33,208.85,https://www.youzan.com/v2/fenxiao/market/supplier/llzb5k1p,全国休闲零食O2O领导品牌。2015年全渠道销售突破46亿元。
手机,PXlA3LYtb6,数码家电,19476360,18,29,美商收银机,,3472943100,051266651873,,3,18,True,False,False,6,1,3.65,https://www.youzan.com/v2/fenxiao/market/supplier/PXlA3LYtb6,苏州顶尖电子有限公司
手机,na3d89an,休闲零食,16074299,1074,65,天佑牧人手工坊,,3344327442,14794811457,,131,1005,True,False,False,11,7,8.6,https://www.youzan.com/v2/fenxiao/market/supplier/na3d89an,天佑牧人是一家专注做内蒙古传统食品，呼和浩特各大超市收银出口都有连锁分店，保质保量
手机,9y6aihve,综合食品,55296,1908,81,爱自然有机生活馆,,790935437,13920639851,,168,1908,True,False,False,1,0,0.05,https://www.youzan.com/v2/fenxiao/market/supplier/9y6aihve,专业提供国内外有机天然食品，零库存一件代发品质保证，详询13920639851.
手机,1371fsoj6,数码家电,4421249,186,0,我要爱手机,,13058287878,ZNT_CDL,,13,186,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/1371fsoj6,专业二手手机批发供应商
手机,6intr82a,数码家电,6035601,0,0,手机E保卡,,309778800,18178338881,,3,0,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/6intr82a,
手机,q4jm7mov,数码家电,16316441,106,0,雷霆手机连锁商城,,2544594817,yy1102080927,,13,105,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/q4jm7mov,有赞热门供货商，品牌直供，品质保证，七天无理由退还货。
手机,u6n60w8m,食品,1798061,0,0,盐津铺子手机商城,,41070094,ganlei12,,11,0,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/u6n60w8m,
手机,y485inos,数码家电,14066427,0,0,谷斯特真皮手机套,,,,,1,0,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/y485inos,
手机,iWTfEto3II,数码家电,19475858,3,2,手机资讯文化平台,,1227906522,15017766368,,1,3,True,False,False,3,1,2,https://www.youzan.com/v2/fenxiao/market/supplier/iWTfEto3II,提供专业的技术服务高品质的3C用品
手机,ajk9dghl,亲子,5794067,3555,0,格物斯坦教育机器人官方旗舰店,,249175401,gstem_robot,,66,3555,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/ajk9dghl,
手机,ecwkjdx9,亲子,14891699,2,0,天津十二月儿童摄影机构161217,,61076144,luna61076144,,0,2,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/ecwkjdx9,天津十二月专业儿童摄影机构
手机,ytaiklkj,其他,9680182,16,2,富深儿童手工胶企业店铺,,1501364131,13450051575,,4,16,True,False,False,12,11,11.5,https://www.youzan.com/v2/fenxiao/market/supplier/ytaiklkj,售后客服：13450051575
手机,1g8o9v7lj,日用百货,19076129,31,5,印目时光机,,2115569564,bowl_,,1,31,True,False,False,17,2,8.8,https://www.youzan.com/v2/fenxiao/market/supplier/1g8o9v7lj,回忆不沉默
手机,qbwq7zb6,数码家电,19100224,118,5,FIIL耳机微商城,,378858457,fiil耳机,,21,112,True,False,False,75,11,42.4,https://www.youzan.com/v2/fenxiao/market/supplier/qbwq7zb6,fiil耳机官方授权，正品保障，售后无忧
手机,oz1rsfd4,媒体服务,249412,104,7,小票365无线订单打印机,,3052785576,mungkin,,14,104,True,False,False,57,1,17.1428571428571,https://www.youzan.com/v2/fenxiao/market/supplier/oz1rsfd4,365稳定高效的小票机
手机,ez5E8tzBEU,家居家纺,19432798,11,8,买手智购,,149032054,18661902417,18661902417,3,11,True,False,False,4,0,1.625,https://www.youzan.com/v2/fenxiao/market/supplier/ez5E8tzBEU,专业买手采购的一手货源，性价比超高，只选85分以上的商品
手机,1ewhgf7ui,食品,4312325,32,0,伊品荟手机商城180405,,1918619586,shangaoqi,,7,32,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/1ewhgf7ui,
手机,5wz0hr9j,数码家电,444746,0,0,SUGAR糖果手机官方旗舰店,,309559205,anlan901225,,0,0,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/5wz0hr9j,品牌坐标：深圳糖果手机，手机界的科技潮品。首席潮流官黄子韬代言，广告曝光覆盖各大电视媒体及机场地铁。
手机,1bn446jdz,食品,541047,93,0,合福稻绿色有机食品官方旗舰店,,117090038,117090038,,2,93,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/1bn446jdz,
手机,12ye98lgy,生鲜果蔬,1012625,2,1,姥爷的农场放心，有机，好吃,,139578228,13701042103,,4,2,True,False,False,2,2,2,https://www.youzan.com/v2/fenxiao/market/supplier/12ye98lgy,有机农产品种植专家，供应铁棍山药草莓等优质产品。豆果春播合作伙伴
手机,tZ5dI8vFaI,生鲜果蔬,19350530,3,2,寻找有机,,991156039,18004711244,18004711244,2,3,True,False,False,1,0,0.5,https://www.youzan.com/v2/fenxiao/market/supplier/tZ5dI8vFaI,寻找有机；为国人寻找最有机的农产品
手机,1d5t94zbm,食品,678364,329,4,1036手游交易平台,,1419127999,yezongquan8,,32,328,True,False,False,10,1,4.5,https://www.youzan.com/v2/fenxiao/market/supplier/1d5t94zbm,1036最值得信任的手游房卡钻石交易平台
手机,iyk1yl7WDa,综合食品,19346072,4,5,醉不释手,,2108464256,albertfigo,albertfigo,1,4,True,False,False,3,0,1,https://www.youzan.com/v2/fenxiao/market/supplier/iyk1yl7WDa,醉不释手是一款年份手工黄酒的品牌，更是黄酒复兴的支持者，不断探索挖掘精酿年份手工原酒市场
手机,bzrnrq4m,美妆,14468891,7,5,Appelles澳洲有机护肤,,10171634,shliuxiaoying,,8,7,True,False,False,2,1,1.4,https://www.youzan.com/v2/fenxiao/market/supplier/bzrnrq4m,澳洲有机护肤品牌
手机,1g13qwuil,综合食品,18422751,7,8,觅有机,,76671978,colette,,3,7,True,False,False,3,1,1.75,https://www.youzan.com/v2/fenxiao/market/supplier/1g13qwuil,觅有机专注于发掘来自澳洲的有机产品。为客户带来100全天然无添加产品。全部产品均有澳洲权威有机认证标识。官方渠道。
手机,ksdz73e,生鲜果蔬,14838133,148,9,禾湾有机生活,,363991809,15522215444,,30,148,True,False,False,41,0,10.3333333333333,https://www.youzan.com/v2/fenxiao/market/supplier/ksdz73e,一家有机农场，竭尽全力，只为一餐来的安全。
手机,vp0AzdFI4H,数码家电,19424404,33,11,云机商城,,228303607,youtry2008,youtry2008,5,33,True,False,False,20,12,16.5454545454545,https://www.youzan.com/v2/fenxiao/market/supplier/vp0AzdFI4H,基于广域网的桌面云技术运营商
手机,9mn7dugu,休闲零食,2209875,70024,43,甜瓜家有机旗舰店,,493220092,jiafangvip7,,9922,69307,True,False,False,6989,0,793.05,https://www.youzan.com/v2/fenxiao/market/supplier/9mn7dugu,甜瓜家让有机不再奢侈甜瓜家成立于2012年，是一家专注有机产品的垂直电商。
手机,c3wrgops,汽车养护,7911287,18,56,三喜农机股份,,2679663468,sanxijs,,6,18,True,False,False,4,0,0.4,https://www.youzan.com/v2/fenxiao/market/supplier/c3wrgops,三喜农机专业的粮食烘干机生产制作服务商。
手机,1897lhyzu,数码家电,608634,0,0,海景手机城,,,,,5,0,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/1897lhyzu,
海鲜,lv95ekcm,综合食品,18724520,27,5,鲜生友请,,1146907303,15397029582,,7,27,True,False,False,4,2,3,https://www.youzan.com/v2/fenxiao/market/supplier/lv95ekcm,鲜生友请，来鲜的
海鲜,bog06pwe,食品,17040173,536,8,汤鲜森,,485512459,hbswty88,,81,440,True,False,False,104,4,36.5,https://www.youzan.com/v2/fenxiao/market/supplier/bog06pwe,想要享受更低拿货价请与微信：hbswty88联系
海鲜,1d89hvs3n,生鲜果蔬,19248862,35,8,绿力鲜果,,33982203,joker_lyk,,7,35,True,False,False,25,8,13.5,https://www.youzan.com/v2/fenxiao/market/supplier/1d89hvs3n,“新奇佳的品牌含义是新鲜优质的猕猴桃，也是我们的一直努力的目标。我们确信只有出众的品质，方才能让广大消费者接受。
海鲜,f0692sev,医疗健康,18497999,7,8,纳海高科,,3378308046,Shoes24KK,,4,7,True,False,False,5,1,2.75,https://www.youzan.com/v2/fenxiao/market/supplier/f0692sev,基因检测
海鲜,Z0woes99f1,综合食品,40575844,28,11,海南有味,,274599919,13691655249,18089860255,5,28,True,False,False,23,0,3.27272727272727,https://www.youzan.com/v2/fenxiao/market/supplier/Z0woes99f1,自有产地，产地直邮
海鲜,hgcg61yt,休闲零食,14825076,33,13,辣味鲜,,402704036,A13549360547,,5,33,True,False,False,11,3,5.46153846153846,https://www.youzan.com/v2/fenxiao/market/supplier/hgcg61yt,分销咨询：1341591976QQ：402704036微信：A13549360547
海鲜,1f9j11df8,滋补保健,96612,16,20,海味新抱,,87877824,haiweixinbao007,maggiemai1982,1,16,True,False,False,4,1,2.4,https://www.youzan.com/v2/fenxiao/market/supplier/1f9j11df8,经过3年时间的沉淀及市场的检验，让我们有了一定的口碑，也得到了像黄小厨这样的优质的推广合作平台。健康是未来不可或缺的趋势
海鲜,Q2lw1GPSJp,其他,40375729,9,20,沛瑞生鲜,,53100509,18710150733,18710150733,4,9,True,False,False,7,0,1.55,https://www.youzan.com/v2/fenxiao/market/supplier/Q2lw1GPSJp,新洋丰沛瑞生鲜专注于供应链打造和品牌营销的建设，拥有全国多个自有基地及海外自有基地，全方位为客户及分销商做好服务。
海鲜,jas1pu88,美妆,19189240,162,24,一间海淘,,983117366,buss847,,19,162,True,False,False,5,0,0.6,https://www.youzan.com/v2/fenxiao/market/supplier/jas1pu88,一间海淘，全球尖货一键下单，立享海外批发价比价格来一间海淘，比产品来一间海淘，足不出户1站式海外购还来一间海淘
海鲜,833m65i9,生鲜果蔬,18865979,131,39,鲜珥食材店,,476279225,18695703609,,36,131,True,False,False,35,2,7.2,https://www.youzan.com/v2/fenxiao/market/supplier/833m65i9,鲜珥家产品基地直发货，品质保证，价格优势。专业的供货团队，给你最好的体验。
海鲜,6m9rle7u,生鲜果蔬,19106295,36,41,优鲜严选,,982637325,lq6290125,,7,36,True,False,False,1,0,0.1,https://www.youzan.com/v2/fenxiao/market/supplier/6m9rle7u,优鲜严选
海鲜,5j9xbbdh,美妆,19060181,24,50,优尚海淘,,645377290,yjj123598,yjj123598,8,24,True,False,False,1,0,0.1,https://www.youzan.com/v2/fenxiao/market/supplier/5j9xbbdh,全国包邮支持7无条件退换货
海鲜,p0jwj2c8,数码家电,18424313,273,52,海淘爆款,,1025496706,18610307249,18610307249,35,273,True,False,False,22,0,3.7,https://www.youzan.com/v2/fenxiao/market/supplier/p0jwj2c8,100认证口碑好物，最火海外爆品高转化率原创文案，高于业界水平
海鲜,13nug8m74,生鲜果蔬,1914058,120,1,海上鲜,,961676757,961676757,,32,87,True,False,False,7,7,7,https://www.youzan.com/v2/fenxiao/market/supplier/13nug8m74,渔船直供
海鲜,exouYRJ4Jh,生鲜果蔬,19315504,12,6,朝益鲜进口水果野生海参,,1137263779,15040089991,,3,12,True,False,False,2,1,1.83333333333333,https://www.youzan.com/v2/fenxiao/market/supplier/exouYRJ4Jh,朝益鲜进口水果野生海参
海鲜,15myduw7l,食品,4839092,4,0,原典海鲜旗舰店,,15730319,yuandiankefu,,3,4,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/15myduw7l,
海鲜,186i49q4y,茶饮酒水,1746098,89441,0,碗里有鱼海鲜,,13632501,18611108101,,94,89412,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/186i49q4y,就近取材，成本低，利润高，质量有保障
海鲜,12yo4qdlx,食品,11484973,17,0,添新添美海鲜生活馆,,,,,5,17,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/12yo4qdlx,
海鲜,xslrgxuo,生鲜果蔬,4489555,870,5,最渔海味,,11975353,tumi0403,,85,850,True,False,False,5,1,2.8,https://www.youzan.com/v2/fenxiao/market/supplier/xslrgxuo,最渔拥有作业渔船20艘，低温冷库面积近2500平方米，是一家产供销养捕加为一体的海产加工企业。
海鲜,17ozv9hsf,综合食品,436678,9658,5,简妹鲜制辣椒,,331247439,18933255277,,100,9576,True,False,False,367,17,154,https://www.youzan.com/v2/fenxiao/market/supplier/17ozv9hsf,我不是干妈，我是简妹，鲜制辣椒，温润不上火
海鲜,kz30lqtz,综合食品,16939416,227,6,鲜品王,,3520221295,ytx18078164462,,45,227,True,False,False,45,19,32.5,https://www.youzan.com/v2/fenxiao/market/supplier/kz30lqtz,一个有家乡味的鲜品社群
海鲜,DbiO4ZFPDI,其他,40528645,12,6,海岛壹號,,1062675349,1062675349,1062675349,0,12,True,False,False,4,0,2,https://www.youzan.com/v2/fenxiao/market/supplier/DbiO4ZFPDI,我是海岛壹諕，来自美丽的海南岛，我立志将我们海岛特有的生鲜产品递送到你们的面前，让远方的客人亦能感受到我们海岛的热情和海
海鲜,9w7grhub,数码家电,16203004,78,6,海尔无线,,9249157,heavendo,,14,78,True,False,False,20,5,10.8333333333333,https://www.youzan.com/v2/fenxiao/market/supplier/9w7grhub,海尔旗下，品质服务有保障
海鲜,v2uxxegx,美妆,1083431,2,8,优米海淘,,147601737,shiruchun,,0,2,True,False,False,1,0,0.125,https://www.youzan.com/v2/fenxiao/market/supplier/v2uxxegx,美鞋，美妆尽在优米海淘全部境外直邮，包邮包税。国际物流轨迹清晰，假一赔十。
海鲜,8in94466,综合食品,18689276,103,9,LeeUncle鲜食,,569409641,18971951327,,13,103,True,False,False,14,0,3.66666666666667,https://www.youzan.com/v2/fenxiao/market/supplier/8in94466,LeeUncle轻奢鲜食，坚持“新鲜绿色无防腐剂的生产原则
海鲜,1f4pphz2k,生鲜果蔬,138949,179,10,和鲜汇,,362154050,15923044004,,63,179,True,False,False,33,4,18.8,https://www.youzan.com/v2/fenxiao/market/supplier/1f4pphz2k,和鲜汇
海鲜,11x4lbjc3,美妆,17335742,22,10,花海仓,,295888745,13527851033,,8,22,True,False,False,2,0,1.1,https://www.youzan.com/v2/fenxiao/market/supplier/11x4lbjc3,正品美妆，意想不到的好货，意想不到的低价。
海鲜,q7odcwve,酒店旅游,14228303,586,10,南澳海岸网,,364924429,haiankf666,,68,576,True,False,False,37,18,24.6,https://www.youzan.com/v2/fenxiao/market/supplier/q7odcwve,海岸商城，为你百里挑一，不出岛的购物体验，为进岛游客年代特色小站，汇聚最具实效的南澳特色。
海鲜,qcp1ksB5yi,生鲜果蔬,19433503,17,14,大美鲜疆,,164200832,13209061577,,6,17,True,False,False,7,0,2.21428571428571,https://www.youzan.com/v2/fenxiao/market/supplier/qcp1ksB5yi,自有品牌，新疆优品。
海鲜,PvEU9jfkkH,海外购,40429258,8,15,海奇趣,,3403536364,BKQF0005,BKQF0005,7,8,True,False,False,3,0,0.933333333333333,https://www.youzan.com/v2/fenxiao/market/supplier/PvEU9jfkkH,公司于2011年在广州成立，在跨境电商贸易行业已有7年的积累。获得多个澳洲知名品牌的正规经营授权，诚邀广大客户加盟合作。
海鲜,snq9tuaw,休闲零食,2770941,106,16,鲜8食品,,356583427,jiujiezhuli,,38,106,True,False,False,39,1,15.0625,https://www.youzan.com/v2/fenxiao/market/supplier/snq9tuaw,本公司由一位前国企高管北大MBA孩子妈妈倾心创立，我们的原则是给自己家人吃的产品才敢和朋友们分享。
海鲜,53uyt92a,生鲜果蔬,544784,24232,18,EMS极速鲜,,群387775765,JISUXIAN183,,1237,24216,True,False,False,605,12,229.277777777778,https://www.youzan.com/v2/fenxiao/market/supplier/53uyt92a,EMS旗下微信商城，保证商品质量，快速安全
海鲜,3wiyxj21,食品,16773657,9,20,嗨鲜岛,,1225218884,15263031509,,1,9,True,False,False,1,0,0.15,https://www.youzan.com/v2/fenxiao/market/supplier/3wiyxj21,嗨鲜岛主营各种干制海产品和各种海鲜，国产的，国外的都有，质量第一，价格美丽。
海鲜,v93ufmxn,生鲜果蔬,16242958,4,26,就哥深鲜,,353154344,18877976811,,2,3,True,False,False,1,1,1,https://www.youzan.com/v2/fenxiao/market/supplier/v93ufmxn,集团公司，广西农业龙头企业，实力船冻海鲜
海鲜,NOcyLP5Unr,生鲜果蔬,19436403,32,28,贝鲜生,,2802413034,18263176978,,7,32,True,False,False,3,0,0.25,https://www.youzan.com/v2/fenxiao/market/supplier/NOcyLP5Unr,贝鲜生，来自北纬37，那里有辽阔的黄金海域，国家AAAA级优质海域，这里的海鲜品质优越，值得信赖。
海鲜,RXmcIfa38G,美妆,40498162,3,31,多买海购,,335444955,13599507530,13811833040,1,3,True,False,False,2,0,0.1,https://www.youzan.com/v2/fenxiao/market/supplier/RXmcIfa38G,主营欧美日韩产品，美妆一条龙服务，一般贸易产品韩国免税店产品，只售正品，均带正规资质。
